municipality,oktmo,Процент (рус),region_name,year,Жилье (1000 м2),Дороги (%),Канализация (1 м),Водопровод (1 метр),active_percent,city_percent,value,value_region,Event Text,Latitude,Longitude
Екатеринбург,65701000,94.93478363435943,Свердловская,2010.0,287.4,0.0,9200.0,44000.0,0.0,0.0,0.0,22194.0,Demonstrate or rally,56.8519,60.6122
Екатеринбург,65701000,94.93478363435943,Свердловская,2010.0,287.4,0.0,9200.0,44000.0,0.0,0.0,0.0,22194.0,Demonstrate or rally,56.8519,60.6122
Екатеринбург,65701000,94.93478363435943,Свердловская,2011.0,258.0,0.0,500.0,4800.0,0.0,0.0,569001219.5,24892.90259407059,Demonstrate or rally,56.8519,60.6122
Екатеринбург,65701000,94.93478363435943,Свердловская,2011.0,258.0,0.0,500.0,4800.0,0.0,0.0,569001219.5,24892.90259407059,Demonstrate or rally,56.8519,60.6122
Екатеринбург,65701000,94.93478363435943,Свердловская,2011.0,258.0,0.0,500.0,4800.0,0.0,0.0,569001219.5,24892.90259407059,Demonstrate or rally,56.8519,60.6122
Екатеринбург,65701000,94.93478363435943,Свердловская,2011.0,258.0,0.0,500.0,4800.0,0.0,0.0,569001219.5,24892.90259407059,Criticize or denounce,56.8519,60.6122
Екатеринбург,65701000,94.93478363435943,Свердловская,2012.0,245.4,55.76,4800.0,22700.0,47.51190675013003,97.6406045876006,528821994.7,27852.56336513525,Criticize or denounce,56.8519,60.6122
Екатеринбург,65701000,94.93478363435943,Свердловская,2012.0,245.4,55.76,4800.0,22700.0,47.51190675013003,97.6406045876006,528821994.7,27852.56336513525,Demonstrate or rally,56.8519,60.6122
Екатеринбург,65701000,94.93478363435943,Свердловская,2012.0,245.4,55.76,4800.0,22700.0,47.51190675013003,97.6406045876006,528821994.7,27852.56336513525,Demonstrate or rally,56.8519,60.6122
Екатеринбург,65701000,94.93478363435943,Свердловская,2012.0,245.4,55.76,4800.0,22700.0,47.51190675013003,97.6406045876006,528821994.7,27852.56336513525,Demonstrate or rally,56.8519,60.6122
Екатеринбург,65701000,94.93478363435943,Свердловская,2012.0,245.4,55.76,4800.0,22700.0,47.51190675013003,97.6406045876006,528821994.7,27852.56336513525,Demonstrate or rally,56.8519,60.6122
Екатеринбург,65701000,94.93478363435943,Свердловская,2012.0,245.4,55.76,4800.0,22700.0,47.51190675013003,97.6406045876006,528821994.7,27852.56336513525,Demonstrate or rally,56.8519,60.6122
Екатеринбург,65701000,94.93478363435943,Свердловская,2012.0,245.4,55.76,4800.0,22700.0,47.51190675013003,97.6406045876006,528821994.7,27852.56336513525,Demonstrate or rally,56.8519,60.6122
Екатеринбург,65701000,94.93478363435943,Свердловская,2012.0,245.4,55.76,4800.0,22700.0,47.51190675013003,97.6406045876006,528821994.7,27852.56336513525,Demonstrate or rally,56.8519,60.6122
Екатеринбург,65701000,94.93478363435943,Свердловская,2012.0,245.4,55.76,4800.0,22700.0,47.51190675013003,97.6406045876006,528821994.7,27852.56336513525,Demonstrate or rally,56.8519,60.6122
Екатеринбург,65701000,94.93478363435943,Свердловская,2012.0,245.4,55.76,4800.0,22700.0,47.51190675013003,97.6406045876006,528821994.7,27852.56336513525,Demonstrate or rally,56.8519,60.6122
Екатеринбург,65701000,94.93478363435943,Свердловская,2012.0,245.4,55.76,4800.0,22700.0,47.51190675013003,97.6406045876006,528821994.7,27852.56336513525,Demonstrate or rally,56.8519,60.6122
Екатеринбург,65701000,94.93478363435943,Свердловская,2012.0,245.4,55.76,4800.0,22700.0,47.51190675013003,97.6406045876006,528821994.7,27852.56336513525,Demonstrate or rally,56.8519,60.6122
Екатеринбург,65701000,94.93478363435943,Свердловская,2012.0,245.4,55.76,4800.0,22700.0,47.51190675013003,97.6406045876006,528821994.7,27852.56336513525,Demonstrate or rally,56.8519,60.6122
Екатеринбург,65701000,94.93478363435943,Свердловская,2012.0,245.4,55.76,4800.0,22700.0,47.51190675013003,97.6406045876006,528821994.7,27852.56336513525,Demonstrate or rally,56.8519,60.6122
Екатеринбург,65701000,94.93478363435943,Свердловская,2012.0,245.4,55.76,4800.0,22700.0,47.51190675013003,97.6406045876006,528821994.7,27852.56336513525,Demonstrate or rally,56.8519,60.6122
Екатеринбург,65701000,94.93478363435943,Свердловская,2012.0,245.4,55.76,4800.0,22700.0,47.51190675013003,97.6406045876006,528821994.7,27852.56336513525,"Defy norms, law",56.8519,60.6122
Екатеринбург,65701000,94.93478363435943,Свердловская,2012.0,245.4,55.76,4800.0,22700.0,47.51190675013003,97.6406045876006,528821994.7,27852.56336513525,Demonstrate or rally,56.8519,60.6122
Екатеринбург,65701000,94.93478363435943,Свердловская,2013.0,238.9,67.0,7500.0,10300.0,47.15371928705145,97.68945966638584,617388611.7,30460.625147780243,Demonstrate or rally,56.8519,60.6122
Екатеринбург,65701000,94.93478363435943,Свердловская,2013.0,238.9,67.0,7500.0,10300.0,47.15371928705145,97.68945966638584,617388611.7,30460.625147780243,Criticize or denounce,56.8519,60.6122
Екатеринбург,65701000,94.93478363435943,Свердловская,2013.0,238.9,67.0,7500.0,10300.0,47.15371928705145,97.68945966638584,617388611.7,30460.625147780243,Criticize or denounce,56.8519,60.6122
Екатеринбург,65701000,94.93478363435943,Свердловская,2013.0,238.9,67.0,7500.0,10300.0,47.15371928705145,97.68945966638584,617388611.7,30460.625147780243,Criticize or denounce,56.8519,60.6122
Екатеринбург,65701000,94.93478363435943,Свердловская,2013.0,238.9,67.0,7500.0,10300.0,47.15371928705145,97.68945966638584,617388611.7,30460.625147780243,Criticize or denounce,56.8519,60.6122
Екатеринбург,65701000,94.93478363435943,Свердловская,2013.0,238.9,67.0,7500.0,10300.0,47.15371928705145,97.68945966638584,617388611.7,30460.625147780243,Demonstrate or rally,56.8519,60.6122
Екатеринбург,65701000,94.93478363435943,Свердловская,2013.0,238.9,67.0,7500.0,10300.0,47.15371928705145,97.68945966638584,617388611.7,30460.625147780243,Demonstrate or rally,56.8519,60.6122
Екатеринбург,65701000,94.93478363435943,Свердловская,2014.0,231.7,67.11,3700.0,4900.0,46.73304862203639,97.7364783432901,563650806.8,31539.55399495355,Demonstrate or rally,56.8519,60.6122
Екатеринбург,65701000,94.93478363435943,Свердловская,2014.0,231.7,67.11,3700.0,4900.0,46.73304862203639,97.7364783432901,563650806.8,31539.55399495355,Demonstrate or rally,56.8519,60.6122
Екатеринбург,65701000,94.93478363435943,Свердловская,2015.0,0.0,59.76,6300.0,3600.0,46.28033299378453,97.77950123535348,555001376.5,34115.61492755425,Criticize or denounce,56.8519,60.6122
Екатеринбург,65701000,94.93478363435943,Свердловская,2015.0,0.0,59.76,6300.0,3600.0,46.28033299378453,97.77950123535348,555001376.5,34115.61492755425,Criticize or denounce,56.8519,60.6122
Екатеринбург,65701000,94.93478363435943,Свердловская,2015.0,0.0,59.76,6300.0,3600.0,46.28033299378453,97.77950123535348,555001376.5,34115.61492755425,Criticize or denounce,56.8519,60.6122
Екатеринбург,65701000,94.93478363435943,Свердловская,2015.0,0.0,59.76,6300.0,3600.0,46.28033299378453,97.77950123535348,555001376.5,34115.61492755425,Criticize or denounce,56.8519,60.6122
Екатеринбург,65701000,94.93478363435943,Свердловская,2015.0,0.0,59.76,6300.0,3600.0,46.28033299378453,97.77950123535348,555001376.5,34115.61492755425,Demonstrate or rally,56.8519,60.6122
Екатеринбург,65701000,94.93478363435943,Свердловская,2016.0,0.0,21.180000000000007,4600.0,2600.0,45.73435647037458,97.82052995826103,634348188.6,34720.83762866853,Criticize or denounce,56.8519,60.6122
Екатеринбург,65701000,94.93478363435943,Свердловская,2016.0,0.0,21.180000000000007,4600.0,2600.0,45.73435647037458,97.82052995826103,634348188.6,34720.83762866853,Criticize or denounce,56.8519,60.6122
Екатеринбург,65701000,94.93478363435943,Свердловская,2016.0,0.0,21.180000000000007,4600.0,2600.0,45.73435647037458,97.82052995826103,634348188.6,34720.83762866853,Criticize or denounce,56.8519,60.6122
Екатеринбург,65701000,94.93478363435943,Свердловская,2016.0,0.0,21.180000000000007,4600.0,2600.0,45.73435647037458,97.82052995826103,634348188.6,34720.83762866853,Criticize or denounce,56.8519,60.6122
Екатеринбург,65701000,94.93478363435943,Свердловская,2016.0,0.0,21.180000000000007,4600.0,2600.0,45.73435647037458,97.82052995826103,634348188.6,34720.83762866853,Criticize or denounce,56.8519,60.6122
Екатеринбург,65701000,94.93478363435943,Свердловская,2016.0,0.0,21.180000000000007,4600.0,2600.0,45.73435647037458,97.82052995826103,634348188.6,34720.83762866853,Criticize or denounce,56.8519,60.6122
Екатеринбург,65701000,94.93478363435943,Свердловская,2017.0,0.0,39.09,5600.0,2000.0,39.25922948353804,123.65632338505644,630312939.8,35213.88128460687,Criticize or denounce,56.8519,60.6122
Екатеринбург,65701000,94.93478363435943,Свердловская,2017.0,0.0,39.09,5600.0,2000.0,39.25922948353804,123.65632338505644,630312939.8,35213.88128460687,Criticize or denounce,56.8519,60.6122
Екатеринбург,65701000,94.93478363435943,Свердловская,2017.0,0.0,39.09,5600.0,2000.0,39.25922948353804,123.65632338505644,630312939.8,35213.88128460687,Demonstrate or rally,56.8519,60.6122
Екатеринбург,65701000,94.93478363435943,Свердловская,2017.0,0.0,39.09,5600.0,2000.0,39.25922948353804,123.65632338505644,630312939.8,35213.88128460687,Demonstrate or rally,56.8519,60.6122
Екатеринбург,65701000,94.93478363435943,Свердловская,2017.0,0.0,39.09,5600.0,2000.0,39.25922948353804,123.65632338505644,630312939.8,35213.88128460687,Demonstrate or rally,56.8519,60.6122
Екатеринбург,65701000,94.93478363435943,Свердловская,2017.0,0.0,39.09,5600.0,2000.0,39.25922948353804,123.65632338505644,630312939.8,35213.88128460687,Demonstrate or rally,56.8519,60.6122
Екатеринбург,65701000,94.93478363435943,Свердловская,2017.0,0.0,39.09,5600.0,2000.0,39.25922948353804,123.65632338505644,630312939.8,35213.88128460687,Criticize or denounce,56.8519,60.6122
Екатеринбург,65701000,94.93478363435943,Свердловская,2017.0,0.0,39.09,5600.0,2000.0,39.25922948353804,123.65632338505644,630312939.8,35213.88128460687,Criticize or denounce,56.8519,60.6122
Екатеринбург,65701000,94.93478363435943,Свердловская,2018.0,0.0,48.21,6800.0,1500.0,44.62524666037943,97.92497231975013,0.0,36740.92725484428,Demonstrate or rally,56.8519,60.6122
Екатеринбург,65701000,94.93478363435943,Свердловская,2018.0,0.0,48.21,6800.0,1500.0,44.62524666037943,97.92497231975013,0.0,36740.92725484428,Demonstrate or rally,56.8519,60.6122
Екатеринбург,65701000,94.93478363435943,Свердловская,2018.0,0.0,48.21,6800.0,1500.0,44.62524666037943,97.92497231975013,0.0,36740.92725484428,Demonstrate or rally,56.8519,60.6122
Екатеринбург,65701000,94.93478363435943,Свердловская,2018.0,0.0,48.21,6800.0,1500.0,44.62524666037943,97.92497231975013,0.0,36740.92725484428,Criticize or denounce,56.8519,60.6122
Екатеринбург,65701000,94.93478363435943,Свердловская,2018.0,0.0,48.21,6800.0,1500.0,44.62524666037943,97.92497231975013,0.0,36740.92725484428,Criticize or denounce,56.8519,60.6122
Екатеринбург,65701000,94.93478363435943,Свердловская,2018.0,0.0,48.21,6800.0,1500.0,44.62524666037943,97.92497231975013,0.0,36740.92725484428,Criticize or denounce,56.8519,60.6122
Екатеринбург,65701000,94.93478363435943,Свердловская,2018.0,0.0,48.21,6800.0,1500.0,44.62524666037943,97.92497231975013,0.0,36740.92725484428,Demonstrate or rally,56.8519,60.6122
Екатеринбург,65701000,94.93478363435943,Свердловская,2018.0,0.0,48.21,6800.0,1500.0,44.62524666037943,97.92497231975013,0.0,36740.92725484428,Demonstrate or rally,56.8519,60.6122
Екатеринбург,65701000,94.93478363435943,Свердловская,2018.0,0.0,48.21,6800.0,1500.0,44.62524666037943,97.92497231975013,0.0,36740.92725484428,Demonstrate or rally,56.8519,60.6122
Екатеринбург,65701000,94.93478363435943,Свердловская,2019.0,0.0,51.79,12230.0,27340.0,44.26338480951809,97.95964277130152,0.0,39100.25314610477,Demonstrate or rally,56.8519,60.6122
Екатеринбург,65701000,94.93478363435943,Свердловская,2019.0,0.0,51.79,12230.0,27340.0,44.26338480951809,97.95964277130152,0.0,39100.25314610477,Demonstrate or rally,56.8519,60.6122
Екатеринбург,65701000,94.93478363435943,Свердловская,2019.0,0.0,51.79,12230.0,27340.0,44.26338480951809,97.95964277130152,0.0,39100.25314610477,Demonstrate or rally,56.8519,60.6122
Екатеринбург,65701000,94.93478363435943,Свердловская,2019.0,0.0,51.79,12230.0,27340.0,44.26338480951809,97.95964277130152,0.0,39100.25314610477,Demonstrate or rally,56.8519,60.6122
Екатеринбург,65701000,94.93478363435943,Свердловская,2019.0,0.0,51.79,12230.0,27340.0,44.26338480951809,97.95964277130152,0.0,39100.25314610477,Demonstrate or rally,56.8519,60.6122
Екатеринбург,65701000,94.93478363435943,Свердловская,2019.0,0.0,51.79,12230.0,27340.0,44.26338480951809,97.95964277130152,0.0,39100.25314610477,Demonstrate or rally,56.8519,60.6122
Екатеринбург,65701000,94.93478363435943,Свердловская,2019.0,0.0,51.79,12230.0,27340.0,44.26338480951809,97.95964277130152,0.0,39100.25314610477,Demonstrate or rally,56.8519,60.6122
Екатеринбург,65701000,94.93478363435943,Свердловская,2019.0,0.0,51.79,12230.0,27340.0,44.26338480951809,97.95964277130152,0.0,39100.25314610477,Demonstrate or rally,56.8519,60.6122
Екатеринбург,65701000,94.93478363435943,Свердловская,2019.0,0.0,51.79,12230.0,27340.0,44.26338480951809,97.95964277130152,0.0,39100.25314610477,Demonstrate or rally,56.8519,60.6122
Екатеринбург,65701000,94.93478363435943,Свердловская,2019.0,0.0,51.79,12230.0,27340.0,44.26338480951809,97.95964277130152,0.0,39100.25314610477,Demonstrate or rally,56.8519,60.6122
Екатеринбург,65701000,94.93478363435943,Свердловская,2019.0,0.0,51.79,12230.0,27340.0,44.26338480951809,97.95964277130152,0.0,39100.25314610477,Demonstrate or rally,56.8519,60.6122
Екатеринбург,65701000,94.93478363435943,Свердловская,2019.0,0.0,51.79,12230.0,27340.0,44.26338480951809,97.95964277130152,0.0,39100.25314610477,Demonstrate or rally,56.8519,60.6122
Екатеринбург,65701000,94.93478363435943,Свердловская,2019.0,0.0,51.79,12230.0,27340.0,44.26338480951809,97.95964277130152,0.0,39100.25314610477,Demonstrate or rally,56.8519,60.6122
Екатеринбург,65701000,94.93478363435943,Свердловская,2019.0,0.0,51.79,12230.0,27340.0,44.26338480951809,97.95964277130152,0.0,39100.25314610477,Demonstrate or rally,56.8519,60.6122
Екатеринбург,65701000,94.93478363435943,Свердловская,2019.0,0.0,51.79,12230.0,27340.0,44.26338480951809,97.95964277130152,0.0,39100.25314610477,Demonstrate or rally,56.8519,60.6122
Екатеринбург,65701000,94.93478363435943,Свердловская,2020.0,0.0,55.4,1864.0,3900.0,43.96482866533048,97.9732651708276,0.0,37451.60895580265,Criticize or denounce,56.8519,60.6122
Екатеринбург,65701000,94.93478363435943,Свердловская,2021.0,0.0,57.3,1090.0,2900.0,43.654544662427945,97.9820488695876,0.0,40281.14358462687,Demonstrate or rally,56.8519,60.6122
Екатеринбург,65701000,94.93478363435943,Свердловская,2021.0,0.0,57.3,1090.0,2900.0,43.654544662427945,97.9820488695876,0.0,40281.14358462687,Demonstrate or rally,56.8519,60.6122
Екатеринбург,65701000,94.93478363435943,Свердловская,2021.0,0.0,57.3,1090.0,2900.0,43.654544662427945,97.9820488695876,0.0,40281.14358462687,Criticize or denounce,56.8519,60.6122
Екатеринбург,65701000,94.93478363435943,Свердловская,2021.0,0.0,57.3,1090.0,2900.0,43.654544662427945,97.9820488695876,0.0,40281.14358462687,Criticize or denounce,56.8519,60.6122
Екатеринбург,65701000,94.93478363435943,Свердловская,2021.0,0.0,57.3,1090.0,2900.0,43.654544662427945,97.9820488695876,0.0,40281.14358462687,Demonstrate or rally,56.8519,60.6122
Екатеринбург,65701000,94.93478363435943,Свердловская,2021.0,0.0,57.3,1090.0,2900.0,43.654544662427945,97.9820488695876,0.0,40281.14358462687,Demonstrate or rally,56.8519,60.6122
Екатеринбург,65701000,94.93478363435943,Свердловская,2021.0,0.0,57.3,1090.0,2900.0,43.654544662427945,97.9820488695876,0.0,40281.14358462687,Criticize or denounce,56.8519,60.6122
Екатеринбург,65701000,94.93478363435943,Свердловская,2021.0,0.0,57.3,1090.0,2900.0,43.654544662427945,97.9820488695876,0.0,40281.14358462687,Demonstrate or rally,56.8519,60.6122
Екатеринбург,65701000,94.93478363435943,Свердловская,2021.0,0.0,57.3,1090.0,2900.0,43.654544662427945,97.9820488695876,0.0,40281.14358462687,Criticize or denounce,56.8519,60.6122
Екатеринбург,65701000,94.93478363435943,Свердловская,2021.0,0.0,57.3,1090.0,2900.0,43.654544662427945,97.9820488695876,0.0,40281.14358462687,Demonstrate or rally,56.8519,60.6122
Екатеринбург,65701000,94.93478363435943,Свердловская,2021.0,0.0,57.3,1090.0,2900.0,43.654544662427945,97.9820488695876,0.0,40281.14358462687,Criticize or denounce,56.8519,60.6122
Екатеринбург,65701000,94.93478363435943,Свердловская,2021.0,0.0,57.3,1090.0,2900.0,43.654544662427945,97.9820488695876,0.0,40281.14358462687,Criticize or denounce,56.8519,60.6122
Екатеринбург,65701000,94.93478363435943,Свердловская,2022.0,0.0,57.0,4280.0,3910.0,53.61559456215609,97.9886290928759,0.0,47109.0,Demonstrate or rally,56.8519,60.6122
Екатеринбург,65701000,94.93478363435943,Свердловская,2022.0,0.0,57.0,4280.0,3910.0,53.61559456215609,97.9886290928759,0.0,47109.0,Criticize or denounce,56.8519,60.6122
Екатеринбург,65701000,94.93478363435943,Свердловская,2022.0,0.0,57.0,4280.0,3910.0,53.61559456215609,97.9886290928759,0.0,47109.0,Criticize or denounce,56.8519,60.6122
Екатеринбург,65701000,94.93478363435943,Свердловская,2022.0,0.0,57.0,4280.0,3910.0,53.61559456215609,97.9886290928759,0.0,47109.0,Demonstrate or rally,56.8519,60.6122
Екатеринбург,65701000,94.93478363435943,Свердловская,2022.0,0.0,57.0,4280.0,3910.0,53.61559456215609,97.9886290928759,0.0,47109.0,Criticize or denounce,56.8519,60.6122
Екатеринбург,65701000,94.93478363435943,Свердловская,2022.0,0.0,57.0,4280.0,3910.0,53.61559456215609,97.9886290928759,0.0,47109.0,Demonstrate or rally,56.8519,60.6122
Екатеринбург,65701000,94.93478363435943,Свердловская,2022.0,0.0,57.0,4280.0,3910.0,53.61559456215609,97.9886290928759,0.0,47109.0,Criticize or denounce,56.8519,60.6122
Екатеринбург,65701000,94.93478363435943,Свердловская,2022.0,0.0,57.0,4280.0,3910.0,53.61559456215609,97.9886290928759,0.0,47109.0,Criticize or denounce,56.8519,60.6122
Екатеринбург,65701000,94.93478363435943,Свердловская,2022.0,0.0,57.0,4280.0,3910.0,53.61559456215609,97.9886290928759,0.0,47109.0,Criticize or denounce,56.8519,60.6122
Екатеринбург,65701000,94.93478363435943,Свердловская,2022.0,0.0,57.0,4280.0,3910.0,53.61559456215609,97.9886290928759,0.0,47109.0,Demonstrate or rally,56.8519,60.6122
Екатеринбург,65701000,94.93478363435943,Свердловская,2022.0,0.0,57.0,4280.0,3910.0,53.61559456215609,97.9886290928759,0.0,47109.0,Criticize or denounce,56.8519,60.6122
Екатеринбург,65701000,94.93478363435943,Свердловская,2023.0,0.0,57.0,0.0,0.0,54.17912374926321,96.79286659098398,0.0,53413.0,Criticize or denounce,56.8519,60.6122
Екатеринбург,65701000,94.93478363435943,Свердловская,2023.0,0.0,57.0,0.0,0.0,54.17912374926321,96.79286659098398,0.0,53413.0,Criticize or denounce,56.8519,60.6122
Екатеринбург,65701000,94.93478363435943,Свердловская,2023.0,0.0,57.0,0.0,0.0,54.17912374926321,96.79286659098398,0.0,53413.0,Criticize or denounce,56.8519,60.6122
Ельниковский,89618000,49.79574822842851,Мордовия,2013.0,0.0,29.950000000000003,0.0,0.0,44.6238545019612,0.0,1038415.0,13989.105328340333,Demonstrate or rally,54.5,44.0
Ельниковский,89618000,49.79574822842851,Мордовия,2021.0,0.0,38.9,0.0,0.0,53.93308800179328,0.0,0.0,22606.720805385088,Criticize or denounce,54.5,44.0
Ершовский,63617000,0.0,Саратовская,2017.0,0.0,51.31,0.0,760.0,35.380089714749694,68.92062773703196,6672800.3,19917.82191141412,"Defy norms, law",51.4044,48.0716
Ершовский,63617000,0.0,Саратовская,2017.0,0.0,51.31,0.0,760.0,35.380089714749694,68.92062773703196,6672800.3,19917.82191141412,"Defy norms, law",51.4044,48.0716
Ессентуки,7710000,90.40099773817828,Ставропольский,2021.0,0.0,52.1,0.0,300.0,36.97872938890144,100.0,0.0,25132.525298067016,Demonstrate or rally,44.0444,42.8606
Жуковский,15502000,0.0,Брянская,2021.0,0.0,35.8,100.0,200.0,51.49960496728318,42.18544253793327,0.0,31713.154043410177,Demonstrate or rally,53.4784,33.6121
Жуковский,15502000,0.0,Брянская,2022.0,0.0,39.8,910.0,2744.0,51.55690244637847,42.20117847268713,0.0,37428.0,Demonstrate or rally,53.4784,33.6121
Жуковский,46725000,97.95976228122784,Московская,2012.0,4.5,10.040000000000006,2300.0,2900.0,55.71316008927914,100.0,26618883.0,29263.90201329265,Demonstrate or rally,55.5953,38.1203
Жуковский,46725000,97.95976228122784,Московская,2012.0,4.5,10.040000000000006,2300.0,2900.0,55.71316008927914,100.0,26618883.0,29263.90201329265,Demonstrate or rally,55.5953,38.1203
Завьяловский,94616000,40.219023550525584,Удмуртская,2010.0,21.3,0.0,500.0,14452.0,0.0,0.0,0.0,12984.0,Demonstrate or rally,57.0,53.0
Завьяловский,94616000,40.219023550525584,Удмуртская,2012.0,15.3,33.92,50.0,3260.0,46.064177016658896,0.0,7307471.27,16748.60803112775,Criticize or denounce,57.0,53.0
Завьяловский,94616000,40.219023550525584,Удмуртская,2020.0,0.0,37.4,3.0,870.0,49.44952640525051,0.0,0.0,25996.56620168108,Criticize or denounce,57.0,53.0
Залегощенский,54618000,16.7578125,Орловская,2012.0,8.8,85.6,0.0,900.0,58.54358189790594,14.856502793448714,1360217.6,16838.416831186012,Demonstrate or rally,52.9292,36.5932
Залегощенский,54618000,44.1015625,Орловская,2012.0,8.8,85.6,0.0,900.0,58.54358189790594,14.856502793448714,1360217.6,16838.416831186012,Demonstrate or rally,52.9292,36.5932
Залегощенский,54618000,27.34375,Орловская,2012.0,8.8,85.6,0.0,900.0,58.54358189790594,14.856502793448714,1360217.6,16838.416831186012,Demonstrate or rally,52.9292,36.5932
Ивановский,24607000,55.99397491731884,Ивановская,2009.0,0.0,0.0,30.0,537.0,0.0,0.0,0.0,9351.0,Demonstrate or rally,57.0555,41.2145
Ижевск,94701000,74.40652895724939,Удмуртская,2008.0,28.4,0.0,831.1,1195.0,0.0,0.0,0.0,9587.0,Demonstrate or rally,56.8498,53.2045
Ижевск,94701000,74.40652895724939,Удмуртская,2008.0,28.4,0.0,831.1,1195.0,0.0,0.0,0.0,9587.0,Demonstrate or rally,56.8498,53.2045
Ижевск,94701000,74.40652895724939,Удмуртская,2010.0,39.9,55.89,200.0,900.0,0.0,0.0,0.0,12984.0,Criticize or denounce,56.8498,53.2045
Ижевск,94701000,74.40652895724939,Удмуртская,2022.0,0.0,39.3,2500.0,4240.0,51.19755807401232,67.78524000762151,0.0,33820.0,Demonstrate or rally,56.8498,53.2045
Ижевск,94701000,74.40652895724939,Удмуртская,2022.0,0.0,39.3,2500.0,4240.0,51.19755807401232,67.78524000762151,0.0,33820.0,Criticize or denounce,56.8498,53.2045
Ижевск,94701000,74.40652895724939,Удмуртская,2022.0,0.0,39.3,2500.0,4240.0,51.19755807401232,67.78524000762151,0.0,33820.0,Criticize or denounce,56.8498,53.2045
Ижевск,94701000,74.40652895724939,Удмуртская,2022.0,0.0,39.3,2500.0,4240.0,51.19755807401232,67.78524000762151,0.0,33820.0,Demonstrate or rally,56.8498,53.2045
Избербаш,82715000,3.773894944404886,Дагестан,2013.0,21.6,0.0,220.0,1920.0,41.255835159026994,100.0,0.0,21489.1492710013,"Defy norms, law",42.5695,47.8645
Избербаш,82715000,3.773894944404886,Дагестан,2021.0,0.0,84.0,850.0,600.0,45.143276957775775,100.0,0.0,29952.0,Criticize or denounce,42.5695,47.8645
Измалковский,42627000,89.24252068746021,Липецкая,2008.0,0.7,0.0,0.0,200.0,0.0,0.0,0.0,12085.0,Criticize or denounce,52.491,37.9996
Измалковский,42627416,0.0,Липецкая,2008.0,0.7,0.0,0.0,200.0,0.0,0.0,0.0,12085.0,Criticize or denounce,52.491,37.9996
Иркутск,25701000,96.43939160925196,Иркутская,2010.0,414.7,0.0,0.0,6100.0,0.0,0.0,0.0,15110.0,Criticize or denounce,54.0,109.0
Иркутский,25612000,97.14476687727796,Иркутская,2007.0,24.1,0.0,0.0,0.0,0.0,0.0,0.0,10280.0,Demonstrate or rally,52.2978,104.296
Иркутский,25612000,97.14476687727796,Иркутская,2007.0,24.1,0.0,0.0,0.0,0.0,0.0,0.0,10280.0,Demonstrate or rally,52.2978,104.296
Иркутский,25612000,97.14476687727796,Иркутская,2007.0,24.1,0.0,0.0,0.0,0.0,0.0,0.0,10280.0,"Defy norms, law",52.2978,104.296
Иркутский,25612000,97.14476687727796,Иркутская,2008.0,255.5,0.0,0.0,0.0,0.0,0.0,0.0,13169.0,Criticize or denounce,52.2978,104.296
Иркутский,25612000,97.14476687727796,Иркутская,2009.0,255.5,0.0,0.0,0.0,0.0,0.0,0.0,13910.0,Criticize or denounce,52.2978,104.296
Иркутский,25612000,97.14476687727796,Иркутская,2010.0,256.5,0.0,0.0,0.0,0.0,0.0,0.0,15110.0,Demonstrate or rally,52.2978,104.296
Иркутский,25612000,97.14476687727796,Иркутская,2010.0,256.5,0.0,0.0,0.0,0.0,0.0,0.0,15110.0,Demonstrate or rally,52.2978,104.296
Иркутский,25612000,97.14476687727796,Иркутская,2010.0,256.5,0.0,0.0,0.0,0.0,0.0,0.0,15110.0,Demonstrate or rally,52.2978,104.296
Иркутский,25612000,97.14476687727796,Иркутская,2010.0,256.5,0.0,0.0,0.0,0.0,0.0,0.0,15110.0,"Defy norms, law",52.2978,104.296
Иркутский,25612000,97.14476687727796,Иркутская,2010.0,256.5,0.0,0.0,0.0,0.0,0.0,0.0,15110.0,Demonstrate or rally,52.2978,104.296
Иркутский,25612000,97.14476687727796,Иркутская,2010.0,256.5,0.0,0.0,0.0,0.0,0.0,0.0,15110.0,Demonstrate or rally,52.2978,104.296
Иркутский,25612000,97.14476687727796,Иркутская,2011.0,259.4,26.8,110.0,1390.0,40.43938626448145,16.8649269868244,8068550.9,16015.132651188453,Criticize or denounce,52.2978,104.296
Иркутский,25612000,97.14476687727796,Иркутская,2012.0,259.4,77.42,0.0,2463.0,40.358231707317074,17.580442485168096,11936104.6,17813.389241529378,Criticize or denounce,52.2978,104.296
Иркутский,25612000,97.14476687727796,Иркутская,2012.0,259.4,77.42,0.0,2463.0,40.358231707317074,17.580442485168096,11936104.6,17813.389241529378,Criticize or denounce,52.2978,104.296
Иркутский,25612000,97.14476687727796,Иркутская,2015.0,17.3,49.81,0.0,0.0,45.34025614399446,20.94582900657667,13339446.3,21729.69649580123,Criticize or denounce,52.2978,104.296
Иркутский,25612000,97.14476687727796,Иркутская,2015.0,17.3,49.81,0.0,0.0,45.34025614399446,20.94582900657667,13339446.3,21729.69649580123,Criticize or denounce,52.2978,104.296
Иркутский,25612000,97.14476687727796,Иркутская,2017.0,0.0,48.68,910.0,80.0,44.84581140860016,23.842319552369272,19462195.5,23470.166902461253,Demonstrate or rally,52.2978,104.296
Иркутский,25612000,97.14476687727796,Иркутская,2018.0,0.0,50.59,1120.0,370.0,44.34975415813866,24.493759851318604,0.0,24456.222153392457,Demonstrate or rally,52.2978,104.296
