Event ID,Event Date,Event Text,Story ID,City,District,Province,Latitude,Longitude,Year,municipality
2947255,2000-08-05,Demonstrate or rally,30995877,,,North Ossetia,43.0,44.25,2000,"Государственный природный заказник Цейский, Алагирский район, Республика Северная Осетия — Алания"
2992751,2000-08-29,Demonstrate or rally,31279204,Lenin,,Krasnodarskiy Kray,45.7167,39.0167,2000,"Новоленинское сельское поселение, Тимашевский район, Краснодарский край"
3017293,2000-09-08,Demonstrate or rally,31559074,,,Chechenskaya Respublika,43.25,45.8333,2000,"село Бердыкель, городской округ Аргун, Чеченская Республика"
3040426,2000-09-20,Demonstrate or rally,31222758,Rostov-na-Donu,,Rostovskaya Oblast',47.2313,39.7233,2000,"Кировский район, Ростов-на-Дону"
3043000,2000-09-21,Demonstrate or rally,31224903,Ozersk,,Kaliningradskaya Oblast',54.4106,22.0117,2000,"Комсомольская улица, Озёрск, Калининградская область"
3043001,2000-09-21,Demonstrate or rally,31224903,Ozersk,,Kaliningradskaya Oblast',54.4106,22.0117,2000,"Комсомольская улица, Озёрск, Калининградская область"
3045319,2000-09-22,Demonstrate or rally,31218476,Chelyabinsk,Gorod Chelyabinsk,Chelyabinskaya Oblast',55.154,61.4291,2000,"Ленинский район, городской округ Челябинск"
3045446,2000-09-22,Demonstrate or rally,31221845,Chelyabinsk,Gorod Chelyabinsk,Chelyabinskaya Oblast',55.154,61.4291,2000,"Ленинский район, городской округ Челябинск"
3045459,2000-09-22,Demonstrate or rally,31221862,,,Chechenskaya Respublika,43.25,45.8333,2000,"село Бердыкель, городской округ Аргун, Чеченская Республика"
3070424,2000-10-03,Demonstrate or rally,30567259,Chelyabinsk,Gorod Chelyabinsk,Chelyabinskaya Oblast',55.154,61.4291,2000,"Ленинский район, городской округ Челябинск"
3084567,2000-10-07,Demonstrate or rally,30964733,Donetsk,,Rostovskaya Oblast',48.3337,39.9478,2000,"проспект Ленина, 19А, Донецк, Ростовская область, 346330"
3136390,2000-10-27,Demonstrate or rally,30980803,Tula,,Tul'skaya Oblast',54.1961,37.6182,2000,"улица Металлистов, Тула"
3141964,2000-10-31,Demonstrate or rally,30581790,Nazran',,Respublika Ingushetiya,43.226,44.7732,2000,"Кавказская улица, 17, Назрань, Республика Ингушетия"
3148054,2000-11-02,Demonstrate or rally,31207809,Nakhodka,,Vologodskaya Oblast',59.9833,45.8,2000,"село Кичменгский Городок, Вологодская область"
3155883,2000-11-07,Demonstrate or rally,31177630,Khabarovsk,Khabarovskiy Rayon,Khabarovskiy Kray,48.4827,135.084,2000,"парк Динамо, Хабаровск"
3155884,2000-11-07,Demonstrate or rally,31177630,Khabarovsk,Khabarovskiy Rayon,Khabarovskiy Kray,48.4827,135.084,2000,"парк Динамо, Хабаровск"
3156789,2000-11-07,Demonstrate or rally,31215771,St. Petersburg,,Sankt-Peterburg,59.9386,30.3141,2000,"Дворцовая площадь, Санкт-Петербург"
3195243,2000-11-24,Demonstrate or rally,31216758,Artem,,Novgorodskaya Oblast',58.7417,33.5026,2000,"49К-13, Новгородская область"
3237622,2000-12-15,Demonstrate or rally,31468942,,,Primorskiy Kray,45.0,135.0,2000,"Дальнегорский муниципальный округ, Приморский край"
3299568,2001-01-15,Demonstrate or rally,1954665,Khabarovsk,Khabarovskiy Rayon,Khabarovskiy Kray,48.4827,135.084,2001,"парк Динамо, Хабаровск"
3317334,2001-01-19,Demonstrate or rally,529656,Kaliningrad,Gorod Kaliningrad,Kaliningradskaya Oblast',54.7065,20.511,2001,"улица Канта, Калининград"
3386406,2001-02-09,Demonstrate or rally,1355961,,,Primorskiy Kray,45.0,135.0,2001,"Дальнегорский муниципальный округ, Приморский край"
3397555,2001-02-12,Demonstrate or rally,31155158,St. Petersburg,,Sankt-Peterburg,59.9386,30.3141,2001,"Дворцовая площадь, Санкт-Петербург"
3406773,2001-02-14,Demonstrate or rally,30917008,,,Respublika Ingushetiya,43.1667,45.0,2001,"сельское поселение Алхасты, Сунженский район, Республика Ингушетия"
3408627,2001-02-15,Demonstrate or rally,1725233,Tverskaya,,Tverskaya Oblast',56.6251,33.2402,2001,"Селижаровский муниципальный округ, Тверская область"
3416241,2001-02-17,Demonstrate or rally,1737807,Vedeno,,Chechenskaya Respublika,42.9689,46.0961,2001,"село Ведено, Чеченская Республика"
3440155,2001-02-23,Demonstrate or rally,1140660,Nazran',,Respublika Ingushetiya,43.226,44.7732,2001,"Кавказская улица, 17, Назрань, Республика Ингушетия"
3440156,2001-02-23,Demonstrate or rally,1140660,,,Chechenskaya Respublika,43.25,45.8333,2001,"село Бердыкель, городской округ Аргун, Чеченская Республика"
3440379,2001-02-23,Demonstrate or rally,1141242,,,Chechenskaya Respublika,43.25,45.8333,2001,"село Бердыкель, городской округ Аргун, Чеченская Республика"
3440436,2001-02-23,Demonstrate or rally,1141486,,,Chechenskaya Respublika,43.25,45.8333,2001,"село Бердыкель, городской округ Аргун, Чеченская Республика"
3443953,2001-02-24,Demonstrate or rally,1147348,,,Chechenskaya Respublika,43.25,45.8333,2001,"село Бердыкель, городской округ Аргун, Чеченская Республика"
3453685,2001-02-27,Demonstrate or rally,1054780,Altay,,Khanty-Mansiyskiy Avtonomnyy Okrug,60.3333,68.9667,2001,"река Конда, Ханты-Мансийский автономный округ — Югра"
3458181,2001-02-28,Demonstrate or rally,1059666,Rostov,,Yaroslavskaya Oblast',57.1914,39.4139,2001,"Окружная улица, 51А, Ростов, Ярославская область, 152151"
3458457,2001-02-28,Demonstrate or rally,1060941,Rostov-na-Donu,,Rostovskaya Oblast',47.2313,39.7233,2001,"Кировский район, Ростов-на-Дону"
3466201,2001-03-01,Demonstrate or rally,31430413,Rostov-na-Donu,,Rostovskaya Oblast',47.2313,39.7233,2001,"Кировский район, Ростов-на-Дону"
3466873,2001-03-02,Demonstrate or rally,1076879,Rostov-na-Donu,,Rostovskaya Oblast',47.2313,39.7233,2001,"Кировский район, Ростов-на-Дону"
3472161,2001-03-03,Demonstrate or rally,31436905,Groznyy,,Chechenskaya Respublika,43.312,45.6889,2001,"улица Дадин Айбики, Грозный, Чеченская Республика"
3474832,2001-03-05,Demonstrate or rally,2092013,Dzhalka,,Chechenskaya Respublika,43.3186,45.9879,2001,"переулок Ленина, 4, село Джалка, Джалкинское сельское поселение, Гудермесский район, Чеченская Республика, 366216"
3477051,2001-03-05,Demonstrate or rally,31156181,,,Chechenskaya Respublika,43.25,45.8333,2001,"село Бердыкель, городской округ Аргун, Чеченская Республика"
3477136,2001-03-05,Demonstrate or rally,31436260,Dzhalka,,Chechenskaya Respublika,43.3186,45.9879,2001,"переулок Ленина, 4, село Джалка, Джалкинское сельское поселение, Гудермесский район, Чеченская Республика, 366216"
3534111,2001-03-21,Demonstrate or rally,615508,,,Chechenskaya Respublika,43.25,45.8333,2001,"село Бердыкель, городской округ Аргун, Чеченская Республика"
3543017,2001-03-23,Demonstrate or rally,31517,Tver,,Tverskaya Oblast',56.8584,35.9006,2001,"Тверская площадь, 2А, Тверь, 170100"
3593672,2001-04-08,Demonstrate or rally,1875022,St. Petersburg,,Sankt-Peterburg,59.9386,30.3141,2001,"Дворцовая площадь, Санкт-Петербург"
3598968,2001-04-10,Demonstrate or rally,1884168,Nazran',,Respublika Ingushetiya,43.226,44.7732,2001,"Кавказская улица, 17, Назрань, Республика Ингушетия"
3601572,2001-04-10,Demonstrate or rally,30557597,Rostov-na-Donu,,Rostovskaya Oblast',47.2313,39.7233,2001,"Кировский район, Ростов-на-Дону"
3635430,2001-04-21,Demonstrate or rally,1665932,Nazran',,Respublika Ingushetiya,43.226,44.7732,2001,"Кавказская улица, 17, Назрань, Республика Ингушетия"
3635516,2001-04-21,Demonstrate or rally,1666203,Nazran',,Respublika Ingushetiya,43.226,44.7732,2001,"Кавказская улица, 17, Назрань, Республика Ингушетия"
3635598,2001-04-21,Demonstrate or rally,1666475,Voskhod,,Tverskaya Oblast',56.9241,33.7149,2001,"деревня Чёрное Рытое, Селижаровский муниципальный округ, Тверская область"
3640558,2001-04-23,Demonstrate or rally,30907578,,,Chechenskaya Respublika,43.25,45.8333,2001,"село Бердыкель, городской округ Аргун, Чеченская Республика"
3644700,2001-04-24,Demonstrate or rally,505469,,,Chechenskaya Respublika,43.25,45.8333,2001,"село Бердыкель, городской округ Аргун, Чеченская Республика"
3644222,2001-04-24,Demonstrate or rally,30547428,,,Chechenskaya Respublika,43.25,45.8333,2001,"село Бердыкель, городской округ Аргун, Чеченская Республика"
3644431,2001-04-24,Demonstrate or rally,30908939,,,Chechenskaya Respublika,43.25,45.8333,2001,"село Бердыкель, городской округ Аргун, Чеченская Республика"
3648546,2001-04-25,Demonstrate or rally,30907482,St. Petersburg,,Sankt-Peterburg,59.9386,30.3141,2001,"Дворцовая площадь, Санкт-Петербург"
3668678,2001-05-01,Demonstrate or rally,378915,Irkutsk,Irkutskiy Rayon,Irkutskaya Oblast',52.2978,104.296,2001,"Рабочая улица, Иркутск"
3668716,2001-05-01,Demonstrate or rally,378993,Volgograd,,Volgogradskaya Oblast',48.7194,44.5018,2001,"Черноморская улица, 42, Волгоград, 400012"
3668718,2001-05-01,Demonstrate or rally,378993,,,Chechenskaya Respublika,43.25,45.8333,2001,"село Бердыкель, городской округ Аргун, Чеченская Республика"
3669557,2001-05-01,Demonstrate or rally,381379,Smolensk,,Smolenskaya Oblast',54.7818,32.0401,2001,"Лопатинский сад, Ленинский район, муниципальное образование Смоленск"
3669558,2001-05-01,Demonstrate or rally,381379,Smolensk,,Smolenskaya Oblast',54.7818,32.0401,2001,"Лопатинский сад, Ленинский район, муниципальное образование Смоленск"
3669559,2001-05-01,Demonstrate or rally,381379,Tula,,Tul'skaya Oblast',54.1961,37.6182,2001,"улица Металлистов, Тула"
3684144,2001-05-06,Demonstrate or rally,1214792,St. Petersburg,,Sankt-Peterburg,59.9386,30.3141,2001,"Дворцовая площадь, Санкт-Петербург"
3706224,2001-05-13,Demonstrate or rally,100885,Groznyy,,Stavropol'skiy Kray,44.8275,43.2192,2001,"Новоселицкий муниципальный округ, Ставропольский край"
3706260,2001-05-13,Demonstrate or rally,100940,Groznyy,,Stavropol'skiy Kray,44.8275,43.2192,2001,"Новоселицкий муниципальный округ, Ставропольский край"
3706314,2001-05-13,Demonstrate or rally,101052,Groznyy,,Chechenskaya Respublika,43.312,45.6889,2001,"улица Дадин Айбики, Грозный, Чеченская Республика"
3730920,2001-05-20,Demonstrate or rally,290927,,,Respublika Ingushetiya,43.1667,45.0,2001,"сельское поселение Алхасты, Сунженский район, Республика Ингушетия"
3733678,2001-05-21,Demonstrate or rally,295136,Groznyy,,Chechenskaya Respublika,43.312,45.6889,2001,"улица Дадин Айбики, Грозный, Чеченская Республика"
3763392,2001-05-29,Demonstrate or rally,867168,Samara,,Samarskaya Oblast',53.2001,50.15,2001,"Чернореченская улица, 67, Самара, 443013"
3782429,2001-06-04,Demonstrate or rally,47460,Voronezh,,Voronezhskaya Oblast',51.672,39.1843,2001,"улица Бакунина, 47, Воронеж, 394030"
3818551,2001-06-14,Demonstrate or rally,600868,Vladivostok,,Primorskiy Kray,43.1056,131.874,2001,"Верхнепортовая улица, 30, Владивосток, Приморский край, 690003"
3818552,2001-06-14,Demonstrate or rally,600868,Vladivostok,,Primorskiy Kray,43.1056,131.874,2001,"Верхнепортовая улица, 30, Владивосток, Приморский край, 690003"
3839821,2001-06-20,Demonstrate or rally,51368,,,Respublika Ingushetiya,43.1667,45.0,2001,"сельское поселение Алхасты, Сунженский район, Республика Ингушетия"
3839822,2001-06-20,Demonstrate or rally,51368,,,Respublika Ingushetiya,43.1667,45.0,2001,"сельское поселение Алхасты, Сунженский район, Республика Ингушетия"
3847371,2001-06-22,Demonstrate or rally,55691,,,Chechenskaya Respublika,43.25,45.8333,2001,"село Бердыкель, городской округ Аргун, Чеченская Республика"
3848599,2001-06-22,Demonstrate or rally,56934,,,Chechenskaya Respublika,43.25,45.8333,2001,"село Бердыкель, городской округ Аргун, Чеченская Республика"
3857287,2001-06-26,Demonstrate or rally,12628,,,Respublika Ingushetiya,43.1667,45.0,2001,"сельское поселение Алхасты, Сунженский район, Республика Ингушетия"
3860785,2001-06-27,Demonstrate or rally,15001,Groznyy,,Chechenskaya Respublika,43.312,45.6889,2001,"улица Дадин Айбики, Грозный, Чеченская Республика"
3863801,2001-06-27,Demonstrate or rally,31422883,Groznyy,,Chechenskaya Respublika,43.312,45.6889,2001,"улица Дадин Айбики, Грозный, Чеченская Республика"
3876267,2001-07-02,Demonstrate or rally,1816296,Groznyy,,Stavropol'skiy Kray,44.8275,43.2192,2001,"Новоселицкий муниципальный округ, Ставропольский край"
3879864,2001-07-03,Demonstrate or rally,1821905,Kurchaloy,,Chechenskaya Respublika,43.2018,46.0881,2001,"улица Зайнди Магомедовича Магомадова, 6, Курчалой, Чеченская Республика"
3879865,2001-07-03,Demonstrate or rally,1821905,Tsotsin-Yurt,,Chechenskaya Respublika,43.2421,46.0001,2001,"улица Б.Э. Эдиева, село Цоци-Юрт, Курчалоевский район, Чеченская Республика"
3888989,2001-07-05,Demonstrate or rally,975904,Groznyy,,Chechenskaya Respublika,43.312,45.6889,2001,"улица Дадин Айбики, Грозный, Чеченская Республика"
3893656,2001-07-06,Demonstrate or rally,983341,,,Chechenskaya Respublika,43.25,45.8333,2001,"село Бердыкель, городской округ Аргун, Чеченская Республика"
3908954,2001-07-11,Demonstrate or rally,558901,Krasnodar,,Krasnodarskiy Kray,45.0448,38.976,2001,"Рашпилевская улица, 132/1, Краснодар, 350020"
3914399,2001-07-13,Demonstrate or rally,30898513,"China, Russian Federation",,Respublika Buryatiya,54.4,112.483,2001,"сельское поселение Витимканское, сельское поселение Багдаринское, Баунтовский район, Республика Бурятия"
3916777,2001-07-14,Demonstrate or rally,1081943,Moskva,,Vologodskaya Oblast',60.1549,45.6757,2001,"урочище Московка, Кичменгско-Городецкий муниципальный округ, Вологодская область"
3916846,2001-07-14,Demonstrate or rally,1082163,Moskva,,Vologodskaya Oblast',60.1549,45.6757,2001,"урочище Московка, Кичменгско-Городецкий муниципальный округ, Вологодская область"
3918763,2001-07-15,Demonstrate or rally,1083278,Tverskaya,,Tverskaya Oblast',56.6251,33.2402,2001,"Селижаровский муниципальный округ, Тверская область"
3933155,2001-07-19,Demonstrate or rally,1001888,Pobedinskoye,,Chechenskaya Respublika,43.4028,45.4287,2001,"село Побединское, Побединское сельское поселение, Грозненский район, Чеченская Республика"
3995306,2001-08-08,Demonstrate or rally,2078491,,,Dagestan,43.0,47.0,2001,"сельсовет Ишкартынский, Буйнакский район, Республика Дагестан"
4007921,2001-08-13,Demonstrate or rally,133043,Gudermes,,Chechenskaya Respublika,43.3507,46.1092,2001,"Гудермес, Чеченская Республика"
4116923,2001-09-19,Demonstrate or rally,1328403,Groznyy,,Stavropol'skiy Kray,44.8275,43.2192,2001,"Новоселицкий муниципальный округ, Ставропольский край"
4129019,2001-09-24,Demonstrate or rally,220441,Gudermes,,Chechenskaya Respublika,43.3507,46.1092,2001,"Гудермес, Чеченская Республика"
4179552,2001-10-10,Demonstrate or rally,1385261,Prigorodnoye,,Karachayevo-Cherkesiya,44.2376,42.1166,2001,"село Пригородное, Прикубанский район, Карачаево-Черкесская Республика"
4180274,2001-10-10,Demonstrate or rally,1387404,Groznyy,,Chechenskaya Respublika,43.312,45.6889,2001,"улица Дадин Айбики, Грозный, Чеченская Республика"
4197789,2001-10-16,Demonstrate or rally,33365161,Tatarstan,,Tatarstan,56.1292,53.3703,2001,"Кадыбашское сельское поселение, Агрызский район, Республика Татарстан (Татарстан)"
4214958,2001-10-23,Demonstrate or rally,423432,Ussuriysk,,Primorskiy Kray,43.8029,131.946,2001,"Уссурийск, Приморский край"
4217775,2001-10-24,Demonstrate or rally,431948,Novosibirsk,Novosibirskiy Rayon,Novosibirskaya Oblast',55.0415,82.9346,2001,"улица Ольги Жилиной, 60, Новосибирск, 630005"
4218175,2001-10-24,Demonstrate or rally,433391,Novosibirsk,Novosibirskiy Rayon,Novosibirskaya Oblast',55.0415,82.9346,2001,"улица Ольги Жилиной, 60, Новосибирск, 630005"
4230724,2001-10-29,Demonstrate or rally,23342,Gudermes,,Chechenskaya Respublika,43.3507,46.1092,2001,"Гудермес, Чеченская Республика"
4262787,2001-11-07,Demonstrate or rally,788888,Krasnoyarsk,,Krasnoyarskiy Kray,56.0184,92.8672,2001,"Транспортный переулок, 7, Красноярск, 660060"
4262796,2001-11-07,Demonstrate or rally,788966,Khabarovsk,Khabarovskiy Rayon,Khabarovskiy Kray,48.4827,135.084,2001,"парк Динамо, Хабаровск"
4262797,2001-11-07,Demonstrate or rally,788966,Krasnoyarsk,,Krasnoyarskiy Kray,56.0184,92.8672,2001,"Транспортный переулок, 7, Красноярск, 660060"
4264165,2001-11-07,Demonstrate or rally,792779,Lipetsk,,Lipetskaya Oblast',52.6031,39.5708,2001,"улица Ульяны Громовой, 2А, Липецк, 398024"
4269494,2001-11-09,Demonstrate or rally,1121572,,,Respublika Ingushetiya,43.1667,45.0,2001,"сельское поселение Алхасты, Сунженский район, Республика Ингушетия"
4283275,2001-11-13,Demonstrate or rally,2040501,Groznyy,,Stavropol'skiy Kray,44.8275,43.2192,2001,"Новоселицкий муниципальный округ, Ставропольский край"
4283276,2001-11-13,Demonstrate or rally,2040501,Groznyy,,Stavropol'skiy Kray,44.8275,43.2192,2001,"Новоселицкий муниципальный округ, Ставропольский край"
4283277,2001-11-13,Demonstrate or rally,2040501,Groznyy,,Stavropol'skiy Kray,44.8275,43.2192,2001,"Новоселицкий муниципальный округ, Ставропольский край"
4286437,2001-11-14,Demonstrate or rally,2047328,Groznyy,,Stavropol'skiy Kray,44.8275,43.2192,2001,"Новоселицкий муниципальный округ, Ставропольский край"
4286438,2001-11-14,Demonstrate or rally,2047328,Groznyy,,Stavropol'skiy Kray,44.8275,43.2192,2001,"Новоселицкий муниципальный округ, Ставропольский край"
4286745,2001-11-14,Demonstrate or rally,2048349,Vladivostok,,Primorskiy Kray,43.1056,131.874,2001,"Верхнепортовая улица, 30, Владивосток, Приморский край, 690003"
4287141,2001-11-14,Demonstrate or rally,2049691,Groznyy,,Stavropol'skiy Kray,44.8275,43.2192,2001,"Новоселицкий муниципальный округ, Ставропольский край"
4287882,2001-11-14,Demonstrate or rally,2052037,,,Chechenskaya Respublika,43.25,45.8333,2001,"село Бердыкель, городской округ Аргун, Чеченская Республика"
4287883,2001-11-14,Demonstrate or rally,2052037,Groznyy,,Stavropol'skiy Kray,44.8275,43.2192,2001,"Новоселицкий муниципальный округ, Ставропольский край"
4293449,2001-11-15,Demonstrate or rally,693216,Michurin,,Voronezhskaya Oblast',51.7467,39.8158,2001,"Правохавское сельское поселение, Верхнехавский район, Воронежская область"
4293506,2001-11-15,Demonstrate or rally,693395,,,Dagestan,43.0,47.0,2001,"сельсовет Ишкартынский, Буйнакский район, Республика Дагестан"
4296392,2001-11-16,Demonstrate or rally,700143,Groznyy,,Stavropol'skiy Kray,44.8275,43.2192,2001,"Новоселицкий муниципальный округ, Ставропольский край"
4296393,2001-11-16,Demonstrate or rally,700143,Groznyy,,Stavropol'skiy Kray,44.8275,43.2192,2001,"Новоселицкий муниципальный округ, Ставропольский край"
4342643,2001-12-01,Demonstrate or rally,1227693,Gudermes,,Chechenskaya Respublika,43.3507,46.1092,2001,"Гудермес, Чеченская Республика"
4352198,2001-12-04,Demonstrate or rally,1778841,Kurchaloy,,Chechenskaya Respublika,43.2018,46.0881,2001,"улица Зайнди Магомедовича Магомадова, 6, Курчалой, Чеченская Республика"
4424397,2001-12-28,Demonstrate or rally,1413664,,,Chechenskaya Respublika,43.25,45.8333,2001,"село Бердыкель, городской округ Аргун, Чеченская Республика"
4437026,2002-01-04,Demonstrate or rally,2227974,,,Chechenskaya Respublika,43.25,45.8333,2002,"село Бердыкель, городской округ Аргун, Чеченская Республика"
4450427,2002-01-09,Demonstrate or rally,2021637,Argun,,Chechenskaya Respublika,43.2971,45.8745,2002,"Вишнёвая улица, Аргун, Чеченская Республика"
4453818,2002-01-10,Demonstrate or rally,1193663,Vladivostok,,Primorskiy Kray,43.1056,131.874,2002,"Верхнепортовая улица, 30, Владивосток, Приморский край, 690003"
4456047,2002-01-10,Demonstrate or rally,2030270,Vladivostok,,Primorskiy Kray,43.1056,131.874,2002,"Верхнепортовая улица, 30, Владивосток, Приморский край, 690003"
4467757,2002-01-14,Demonstrate or rally,1219180,Vladivostok,,Primorskiy Kray,43.1056,131.874,2002,"Верхнепортовая улица, 30, Владивосток, Приморский край, 690003"
4468257,2002-01-14,Demonstrate or rally,1220445,Vladivostok,,Primorskiy Kray,43.1056,131.874,2002,"Верхнепортовая улица, 30, Владивосток, Приморский край, 690003"
4471966,2002-01-15,Demonstrate or rally,190191,Argun,,Chechenskaya Respublika,43.2971,45.8745,2002,"Вишнёвая улица, Аргун, Чеченская Республика"
4472979,2002-01-15,Demonstrate or rally,192264,Groznyy,,Chechenskaya Respublika,43.312,45.6889,2002,"улица Дадин Айбики, Грозный, Чеченская Республика"
4476205,2002-01-16,Demonstrate or rally,196955,Vladikavkaz,,North Ossetia,43.0367,44.6678,2002,"улица Тогоева, 48, Владикавказ, Республика Северная Осетия — Алания, 362003"
4477250,2002-01-16,Demonstrate or rally,199843,Argun,,Chechenskaya Respublika,43.2971,45.8745,2002,"Вишнёвая улица, Аргун, Чеченская Республика"
4477579,2002-01-16,Demonstrate or rally,200687,,,North Ossetia,43.0,44.25,2002,"Государственный природный заказник Цейский, Алагирский район, Республика Северная Осетия — Алания"
4493508,2002-01-21,Demonstrate or rally,159124,Vladikavkaz,,North Ossetia,43.0367,44.6678,2002,"улица Тогоева, 48, Владикавказ, Республика Северная Осетия — Алания, 362003"
4517153,2002-01-28,Demonstrate or rally,2197885,Groznyy,,Chechenskaya Respublika,43.312,45.6889,2002,"улица Дадин Айбики, Грозный, Чеченская Республика"
4533292,2002-02-01,Demonstrate or rally,2078707,St. Petersburg,,Sankt-Peterburg,59.9386,30.3141,2002,"Дворцовая площадь, Санкт-Петербург"
4550016,2002-02-06,Demonstrate or rally,1335825,Groznyy,,Chechenskaya Respublika,43.312,45.6889,2002,"улица Дадин Айбики, Грозный, Чеченская Республика"
4562411,2002-02-09,Demonstrate or rally,2590099,Yenisey,,Krasnoyarskiy Kray,55.9748,92.8235,2002,"Свердловский район, городской округ Красноярск"
4564322,2002-02-10,Demonstrate or rally,2593481,Vladikavkaz,,North Ossetia,43.0367,44.6678,2002,"улица Тогоева, 48, Владикавказ, Республика Северная Осетия — Алания, 362003"
4564323,2002-02-10,Demonstrate or rally,2593481,Groznyy,,Chechenskaya Respublika,43.312,45.6889,2002,"улица Дадин Айбики, Грозный, Чеченская Республика"
4566669,2002-02-11,Demonstrate or rally,357132,Vladikavkaz,,North Ossetia,43.0367,44.6678,2002,"улица Тогоева, 48, Владикавказ, Республика Северная Осетия — Алания, 362003"
4587352,2002-02-17,Demonstrate or rally,1187397,Achkhoy-Martan,,Chechenskaya Respublika,43.19,45.2837,2002,"Ачхой-Мартан, Чеченская Республика"
4587353,2002-02-17,Demonstrate or rally,1187397,Achkhoy-Martan,,Chechenskaya Respublika,43.19,45.2837,2002,"Ачхой-Мартан, Чеченская Республика"
4595318,2002-02-19,Demonstrate or rally,505786,Staryye Atagi,,Chechenskaya Respublika,43.1203,45.7406,2002,"село Старые-Атаги, Урус-Мартановский район, Чеченская Республика"
4595463,2002-02-19,Demonstrate or rally,506231,Staryye Atagi,,Chechenskaya Respublika,43.1203,45.7406,2002,"село Старые-Атаги, Урус-Мартановский район, Чеченская Республика"
4612056,2002-02-23,Demonstrate or rally,768701,Staryye Atagi,,Chechenskaya Respublika,43.1203,45.7406,2002,"село Старые-Атаги, Урус-Мартановский район, Чеченская Республика"
4616669,2002-02-25,Demonstrate or rally,778591,Gudermes,,Chechenskaya Respublika,43.3507,46.1092,2002,"Гудермес, Чеченская Республика"
4616670,2002-02-25,Demonstrate or rally,778591,,,Respublika Ingushetiya,43.1667,45.0,2002,"сельское поселение Алхасты, Сунженский район, Республика Ингушетия"
4632392,2002-03-01,Demonstrate or rally,2647281,Groznyy,,Stavropol'skiy Kray,44.8275,43.2192,2002,"Новоселицкий муниципальный округ, Ставропольский край"
4674532,2002-03-13,Demonstrate or rally,649218,Vladikavkaz,,North Ossetia,43.0367,44.6678,2002,"улица Тогоева, 48, Владикавказ, Республика Северная Осетия — Алания, 362003"
4675037,2002-03-13,Demonstrate or rally,650809,Groznyy,,Chechenskaya Respublika,43.312,45.6889,2002,"улица Дадин Айбики, Грозный, Чеченская Республика"
4678890,2002-03-14,Demonstrate or rally,658208,Groznyy,,Chechenskaya Respublika,43.312,45.6889,2002,"улица Дадин Айбики, Грозный, Чеченская Республика"
4679130,2002-03-14,Demonstrate or rally,658851,Staryye Atagi,,Chechenskaya Respublika,43.1203,45.7406,2002,"село Старые-Атаги, Урус-Мартановский район, Чеченская Республика"
4679551,2002-03-14,Demonstrate or rally,659926,Groznyy,,Chechenskaya Respublika,43.312,45.6889,2002,"улица Дадин Айбики, Грозный, Чеченская Республика"
4682970,2002-03-15,Demonstrate or rally,667297,Lesnaya,,Kamtchatski Kray,59.4666,160.557,2002,"Советская улица, 11, село Лесная, Тигильский муниципальный округ, Камчатский край, 688901"
4683998,2002-03-15,Demonstrate or rally,670740,Lesnaya,,Kamtchatski Kray,59.4666,160.557,2002,"Советская улица, 11, село Лесная, Тигильский муниципальный округ, Камчатский край, 688901"
4690450,2002-03-18,Demonstrate or rally,2251270,Voronezh,,Voronezhskaya Oblast',51.672,39.1843,2002,"улица Бакунина, 47, Воронеж, 394030"
4718225,2002-03-25,Demonstrate or rally,796773,Groznyy,,Chechenskaya Respublika,43.312,45.6889,2002,"улица Дадин Айбики, Грозный, Чеченская Республика"
4728364,2002-03-28,Demonstrate or rally,817308,Krasnoyarsk,,Krasnoyarskiy Kray,56.0184,92.8672,2002,"Транспортный переулок, 7, Красноярск, 660060"
4795175,2002-04-15,Demonstrate or rally,1099312,Petropavlovsk-Kamchatskiy,,Kamtchatski Kray,53.0444,158.651,2002,"улица Чернышевского, Петропавловск-Камчатский, Камчатский край"
4856990,2002-04-30,Demonstrate or rally,2747498,Krasnoyarsk,,Krasnoyarskiy Kray,56.0184,92.8672,2002,"Транспортный переулок, 7, Красноярск, 660060"
4858992,2002-05-01,Demonstrate or rally,2750702,Khabarovsk,Khabarovskiy Rayon,Khabarovskiy Kray,48.4827,135.084,2002,"парк Динамо, Хабаровск"
4859016,2002-05-01,Demonstrate or rally,2750776,Vladivostok,,Primorskiy Kray,43.1056,131.874,2002,"Верхнепортовая улица, 30, Владивосток, Приморский край, 690003"
4859066,2002-05-01,Demonstrate or rally,2750953,Magadan,,Magadanskaya Oblast',59.5638,150.803,2002,"проспект Ленина, Магадан"
4860166,2002-05-01,Demonstrate or rally,2753821,Groznyy,,Chechenskaya Respublika,43.312,45.6889,2002,"улица Дадин Айбики, Грозный, Чеченская Республика"
4860655,2002-05-01,Demonstrate or rally,2755423,Irkutsk,Irkutskiy Rayon,Irkutskaya Oblast',52.2978,104.296,2002,"Рабочая улица, Иркутск"
4866770,2002-05-03,Demonstrate or rally,2766327,Kirov,Kirovo-Chepetskiy Rayon,Kirovskaya Oblast',58.5966,49.6601,2002,"улица Дерендяева, 77, Киров"
4867241,2002-05-03,Demonstrate or rally,2767699,Kirov,Kirovo-Chepetskiy Rayon,Kirovskaya Oblast',58.5966,49.6601,2002,"улица Дерендяева, 77, Киров"
4867242,2002-05-03,Demonstrate or rally,2767699,Kirov,Kirovo-Chepetskiy Rayon,Kirovskaya Oblast',58.5966,49.6601,2002,"улица Дерендяева, 77, Киров"
