Date,region_name,municipality,# protesters,# apprehended,Repertoire,Repertoire2,Duration,Pol,Econ,Social,Cultur,Legal,Environ,Civic,Civic+,Suppression,Pre-Emptive Suppression,PartyOrg,PartyOrgName,OtherPartyName,Notes,Latitude,Longitude
2008-10-07 00:00:00,Пензенская,Пенза,2000,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,53.195042,45.018316
2008-10-07 00:00:00,Приморский,Владивосток,3000,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,43.1056,131.874
2008-10-07 00:00:00,Санкт-Петербург,Санкт-Петербург,60,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,59.938784,30.314997
2008-10-08 00:00:00,Московская,Дзержинск20,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,
2008-10-08 00:00:00,Омская,Омск,10,0.0,0.0,0.0,0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,54.9924,73.3686
2008-10-09 00:00:00,Башкортостан,Уфа,50,0.0,0.0,0.0,0,0.0,0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0,0,54.7852,56.0456
2008-10-09 00:00:00,Ханты-Мансийский,Ханты-Мансийск,0,0.0,0.0,0.0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,61.0042,69.0019
2008-10-09 00:00:00,Кировская,Киров,1,0.0,0.0,0.0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,58.603595,49.668023
2008-10-09 00:00:00,Марий Эл,Йошкар-Ола,1,0.0,0.0,0.0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,56.6388,47.8908
2008-10-09 00:00:00,Удмуртская,Ижевск,3,0.0,0.0,0.0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,56.8498,53.2045
2008-10-10 00:00:00,Санкт-Петербург,Санкт-Петербург,15,0.0,0.0,0.0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,59.938784,30.314997
2008-10-11 00:00:00,Забайкальский,Чита,3,0.0,0.0,0.0,0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,52.033635,113.501049
2008-10-13 00:00:00,Санкт-Петербург,Санкт-Петербург,5,0.0,0.0,0.0,0,0.0,0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0,0,59.938784,30.314997
2008-10-13 00:00:00,Удмуртская,Ижевск,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0,0,56.8498,53.2045
2008-10-15 00:00:00,Санкт-Петербург,Санкт-Петербург,6,0.0,0.0,0.0,0,0.0,0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0,0,59.938784,30.314997
2008-10-15 00:00:00,Дагестан,Махачкала,0,0.0,0.0,0.0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,42.9764,47.5024
2008-10-15 00:00:00,Волгоградская,Волгоград,60,0.0,0.0,0.0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,48.7194,44.5018
2008-10-17 00:00:00,Амурская,Благовещенск,0,0.0,0.0,0.0,0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,50.249266,127.553278
2008-10-18 00:00:00,Калининградская,Калининград,10,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0,0,54.7065,20.511
2008-10-18 00:00:00,Пензенская,Пенза,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0,53.195042,45.018316
2008-10-19 00:00:00,Санкт-Петербург,Санкт-Петербург,40,0.0,0.0,0.0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,59.938784,30.314997
2008-10-20 00:00:00,Самарская,Самара,18,0.0,0.0,0.0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,53.2001,50.15
2008-10-20 00:00:00,Архангельская,Архангельск,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,64.5401,40.5433
2008-10-20 00:00:00,Иркутская,Иркутск,1000,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,54.0,109.0
2008-10-21 00:00:00,Пензенская,Пенза,0,0.0,0.0,0.0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,53.195042,45.018316
2008-10-22 00:00:00,Кировская,Киров,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0,0,0,58.603595,49.668023
2008-10-22 00:00:00,Сахалинская,Южно-Сахалинск,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0,46.9541,142.736
2008-10-22 00:00:00,Самарская,Самара,20,0.0,0.0,0.0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,53.2001,50.15
2008-10-22 00:00:00,Санкт-Петербург,Санкт-Петербург,1,0.0,0.0,0.0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,59.938784,30.314997
2008-10-22 00:00:00,Воронежская,Воронеж,2000,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,51.672,39.1843
2008-10-23 00:00:00,Санкт-Петербург,Санкт-Петербург,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0,0,59.938784,30.314997
2008-10-24 00:00:00,Санкт-Петербург,Санкт-Петербург,30,0.0,0.0,0.0,0,0.0,0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0,0,59.938784,30.314997
2008-10-24 00:00:00,Ульяновская,Ульяновск,0,0.0,0.0,0.0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,54.314192,48.403132
2008-10-25 00:00:00,Астраханская,Астрахань,0,0.0,0.0,0.0,0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,47.0,48.0
2008-10-25 00:00:00,Кировская,Киров,0,0.0,0.0,0.0,0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,58.603595,49.668023
2008-10-25 00:00:00,Краснодарский,Красноярск,0,0.0,0.0,0.0,0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,56.010543,92.852581
2008-10-25 00:00:00,Нижегородская,Нижний Новгород,70,0.0,0.0,0.0,0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,56.326797,44.006516
2008-10-25 00:00:00,Пензенская,Пенза,0,0.0,0.0,0.0,0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,53.195042,45.018316
2008-10-25 00:00:00,Удмуртская,Ижевск,0,0.0,0.0,0.0,0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,56.8498,53.2045
2008-10-28 00:00:00,Санкт-Петербург,Санкт-Петербург,15,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0,59.938784,30.314997
2008-10-28 00:00:00,Санкт-Петербург,Санкт-Петербург,50,0.0,0.0,0.0,0,0.0,0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0,0,59.938784,30.314997
2008-10-29 00:00:00,Орёл,Орёл,10,0.0,0.0,0.0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0,0,52.970756,36.064358
2008-10-30 00:00:00,Алтай,Барнаул,1000,0.0,0.0,0.0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,53.346785,83.776856
2008-10-30 00:00:00,Кировская,Киров,200,0.0,0.0,0.0,0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,58.603595,49.668023
2008-10-30 00:00:00,Свердловская,Екатеринбург,50,0.0,0.0,0.0,0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,56.8519,60.6122
2008-10-30 00:00:00,Воронежская,Воронеж,0,0.0,0.0,0.0,0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,51.672,39.1843
2008-11-01 00:00:00,Санкт-Петербург,Санкт-Петербург,20,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0,59.938784,30.314997
2008-11-02 00:00:00,Санкт-Петербург,Санкт-Петербург,300,0.0,0.0,0.0,0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,59.938784,30.314997
2008-11-04 00:00:00,Рязанская,Рязань,1,0.0,0.0,0.0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0,0,54.6269,39.6916
2008-11-04 00:00:00,Кировская,Киров,200,0.0,0.0,0.0,0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,58.603595,49.668023
2008-11-04 00:00:00,Новосибирская,Новосибирск,400,0.0,0.0,0.0,0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,55.030204,82.92043
2008-11-04 00:00:00,Оренбургская,Оренбург,0,0.0,0.0,0.0,0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,51.7727,55.0988
2008-11-04 00:00:00,Приморский,Владивосток,200,0.0,0.0,0.0,0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,43.1056,131.874
2008-11-05 00:00:00,Калининградская,Калининград,150,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0,54.7065,20.511
2008-11-05 00:00:00,Ульяновская,Ульяновск,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0,54.314192,48.403132
2008-11-07 00:00:00,Мордовия,Саранск,300,0.0,0.0,0.0,0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,54.1838,45.1749
2008-11-07 00:00:00,Пензенская,Пенза,300,0.0,0.0,0.0,0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,53.195042,45.018316
2008-11-07 00:00:00,Санкт-Петербург,Санкт-Петербург,100,0.0,0.0,0.0,0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,59.938784,30.314997
2008-11-07 00:00:00,Свердловская,Екатеринбург,300,0.0,0.0,0.0,0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,56.8519,60.6122
2008-11-07 00:00:00,Орёл,Орёл,2000,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,52.970756,36.064358
2008-11-09 00:00:00,Приморский,Владивосток,1000,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,43.1056,131.874
2008-11-10 00:00:00,Мурманская,Мурманск,2000,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0,68.9792,33.0925
2008-11-10 00:00:00,Пензенская,Пенза,0,0.0,0.0,0.0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,53.195042,45.018316
2008-11-10 00:00:00,Архангельская,Архангельск,0,0.0,0.0,0.0,0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,64.5401,40.5433
2008-11-10 00:00:00,Башкортостан,Уфа,150,0.0,0.0,0.0,0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,54.7852,56.0456
2008-11-11 00:00:00,Санкт-Петербург,Санкт-Петербург,11,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0,59.938784,30.314997
2008-11-11 00:00:00,Свердловская,Екатеринбург,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0,56.8519,60.6122
2008-11-11 00:00:00,Самарская,Самара,100,0.0,0.0,0.0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,53.2001,50.15
2008-11-11 00:00:00,Ульяновская,Ульяновск,0,0.0,0.0,0.0,0,1.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,54.314192,48.403132
2008-11-11 00:00:00,Воронежская,Воронеж,0,0.0,0.0,0.0,0,1.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,51.672,39.1843
2008-11-12 00:00:00,Калининградская,Калининград,50,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0,54.7065,20.511
2008-11-13 00:00:00,Рязанская,Рязань,0,0.0,0.0,0.0,0,0.0,0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0,0,54.6269,39.6916
2008-11-13 00:00:00,Омская,Омск,20,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,54.9924,73.3686
2008-11-14 00:00:00,Санкт-Петербург,Санкт-Петербург,1,0.0,0.0,0.0,0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,59.938784,30.314997
2008-11-15 00:00:00,Свердловская,Екатеринбург,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,56.8519,60.6122
2008-11-16 00:00:00,Краснодарский,Краснодар,0,0.0,0.0,0.0,0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,45.0448,38.976
2008-11-16 00:00:00,Санкт-Петербург,Санкт-Петербург,20,0.0,0.0,0.0,0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,59.938784,30.314997
2008-11-17 00:00:00,Удмуртская,Ижевск,1500,0.0,0.0,0.0,0,1.0,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0,0,56.8498,53.2045
2008-11-17 00:00:00,Северная Осетия-Алания,Владикавказ,0,0.0,0.0,0.0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,43.0367,44.6678
2008-11-17 00:00:00,Краснодарский,Краснодар,0,0.0,0.0,0.0,0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,45.0448,38.976
2008-11-17 00:00:00,Мурманская,Мурманск,15,0.0,0.0,0.0,0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,68.9792,33.0925
2008-11-18 00:00:00,Калмыкия,Элиста,7,0.0,0.0,0.0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,46.3078,44.2558
2008-11-19 00:00:00,Омская,Омск,0,0.0,0.0,0.0,0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,54.9924,73.3686
2008-11-19 00:00:00,Санкт-Петербург,Санкт-Петербург,100,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,59.938784,30.314997
2008-11-20 00:00:00,Ярославская,Ярославль,90,0.0,0.0,0.0,0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,57.6299,39.8737
2008-11-21 00:00:00,Санкт-Петербург,Санкт-Петербург,1,0.0,0.0,0.0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0,0,59.938784,30.314997
2008-11-21 00:00:00,Волгоградская,Волгоград,50,0.0,0.0,0.0,0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,48.7194,44.5018
2008-11-22 00:00:00,Мурманская,Мурманск,0,0.0,0.0,0.0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,68.9792,33.0925
2008-11-22 00:00:00,Санкт-Петербург,Санкт-Петербург,0,0.0,0.0,0.0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,59.938784,30.314997
2008-11-22 00:00:00,Санкт-Петербург,Санкт-Петербург,10,0.0,0.0,0.0,0,1.0,1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0,0,59.938784,30.314997
2008-11-22 00:00:00,Приморский,Владивосток,3000,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,43.1056,131.874
2008-11-22 00:00:00,Санкт-Петербург,Санкт-Петербург,100,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,59.938784,30.314997
2008-11-23 00:00:00,Кировская,Киров,0,0.0,0.0,0.0,0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,58.603595,49.668023
2008-11-23 00:00:00,Свердловская,Екатеринбург,25,0.0,0.0,0.0,0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,56.8519,60.6122
2008-11-25 00:00:00,Тамбовская,Тамбов,150,0.0,0.0,0.0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,52.7317,41.4433
2008-11-26 00:00:00,Иркутская,Иркутск,15,0.0,0.0,0.0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,54.0,109.0
2008-11-26 00:00:00,Санкт-Петербург,Санкт-Петербург,30,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,59.938784,30.314997
2008-11-26 00:00:00,Волгоградская,Волгоград,1,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,48.7194,44.5018
2008-11-29 00:00:00,Воронежская,Воронеж,1000,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0,51.672,39.1843
2008-11-29 00:00:00,Московская,Дзержинск,50,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,55.630944,37.849616
2008-11-30 00:00:00,Санкт-Петербург,Санкт-Петербург,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0,59.938784,30.314997
2008-11-30 00:00:00,Московская,Дзержинск,50,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,55.630944,37.849616
2008-11-30 00:00:00,Санкт-Петербург,Санкт-Петербург,70,0.0,0.0,0.0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,59.938784,30.314997
2008-12-01 00:00:00,Калининградская,Калининград,60,0.0,0.0,0.0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,54.7065,20.511
2008-12-01 00:00:00,Самарская,Самара,1000,0.0,0.0,0.0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,53.2001,50.15
2008-12-01 00:00:00,Калининградская,Калининград,0,0.0,0.0,0.0,0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,54.7065,20.511
2008-12-01 00:00:00,Саратовская,Саратов,100,0.0,0.0,0.0,0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,51.533338,46.034176
2008-12-02 00:00:00,Башкортостан,Уфа,30,0.0,0.0,0.0,0,0.0,0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0,0,54.7852,56.0456
2008-12-02 00:00:00,Санкт-Петербург,Санкт-Петербург,3,0.0,0.0,0.0,0,0.0,0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0,0,59.938784,30.314997
2008-12-02 00:00:00,Пензенская,Пенза,100,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0,0,53.195042,45.018316
2008-12-04 00:00:00,Марий Эл,Йошкар-Ола,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0,56.6388,47.8908
2008-12-04 00:00:00,Самарская,Самара,200,0.0,0.0,0.0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0,0,53.2001,50.15
2008-12-04 00:00:00,Свердловская,Екатеринбург,0,0.0,0.0,0.0,0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,56.8519,60.6122
2008-12-05 00:00:00,Санкт-Петербург,Санкт-Петербург,0,0.0,0.0,0.0,0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,59.938784,30.314997
2008-12-05 00:00:00,Самарская,Самара,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,53.2001,50.15
2008-12-06 00:00:00,Воронежская,Воронеж,1000,0.0,0.0,0.0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,51.672,39.1843
2008-12-07 00:00:00,Кировская,Киров,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0,58.603595,49.668023
2008-12-08 00:00:00,Ханты-Мансийский,Ханты-Мансийск,0,0.0,0.0,0.0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,61.0042,69.0019
2008-12-08 00:00:00,Калининградская,Калининград,200,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,54.7065,20.511
2008-12-09 00:00:00,Санкт-Петербург,Санкт-Петербург,30,0.0,0.0,0.0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,59.938784,30.314997
2008-12-09 00:00:00,Нижегородская,Нижний Новгород,120,0.0,0.0,0.0,0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,56.326797,44.006516
2008-12-09 00:00:00,Удмуртская,Ижевск,0,0.0,0.0,0.0,0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,56.8498,53.2045
2008-12-10 00:00:00,Пензенская,Пенза,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0,0,53.195042,45.018316
2008-12-10 00:00:00,Санкт-Петербург,Санкт-Петербург,10,0.0,0.0,0.0,0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,59.938784,30.314997
2008-12-11 00:00:00,Калининградская,Калининград,100,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0,54.7065,20.511
2008-12-11 00:00:00,Самарская,Самара,10,0.0,0.0,0.0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,53.2001,50.15
2008-12-12 00:00:00,Вологодская,Вологда,0,0.0,0.0,0.0,0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,59.2239,39.884
2008-12-14 00:00:00,Калининградская,Калининград,200,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0,0,54.7065,20.511
2008-12-14 00:00:00,Приморский,Владивосток,800,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0,0,43.1056,131.874
2008-12-15 00:00:00,Удмуртская,Ижевск,2000,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,56.8498,53.2045
2008-12-15 00:00:00,Воронежская,Воронеж,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,51.672,39.1843
2008-12-17 00:00:00,Оренбургская,Оренбург,0,0.0,0.0,0.0,0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,51.7727,55.0988
2008-12-18 00:00:00,Московская,Железнодорожный,30,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0,55.746436,38.009049
2008-12-18 00:00:00,Пензенская,Пенза,200,0.0,0.0,0.0,0,0.0,0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0,0,53.195042,45.018316
2008-12-19 00:00:00,Свердловская,Екатеринбург,10,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,56.8519,60.6122
2008-12-20 00:00:00,Рязанская,Рязань,0,0.0,0.0,0.0,0,0.0,0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0,0,54.6269,39.6916
2008-12-20 00:00:00,Тамбовская,Тамбов,0,0.0,0.0,0.0,0,1.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,52.7317,41.4433
2008-12-20 00:00:00,Челябинская,Челябинск,800,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0,0,55.154,61.4291
